What years did the Tsangpa start and end,The groove usually starts near the periphery and ends near the center of the disc.,282.txt
What was the the third Dalai Lama allowed to do,"This was noted in the Biography of the Fourth Dalai Lama, which stated that one Soinam Lozui delivered the seal of the Emperor to the Dalai Lama.",6.txt
What were the items of tribute,"He also notes that the items of tribute were Buddhist artifacts which symbolized ""the religious nature of the relationship.""",6.txt
When did the Song dynasty take place,Few documents involving Sino-Tibetan contacts survive from the Song dynasty (960–1279).,6.txt
With whom did Kublai Khan have a unique relationship with ,"Kublai instituted a unique relationship with the Phagpa lama, which recognized Kublai as a superior sovereign in political affairs and the Phagpa lama as the senior instructor to Kublai in religious affairs.",6.txt
Who were Wang Jiawei and Nyima Gyaincain,"However, Wang Jiawei and Nyima Gyaincain state that these assertions by van Praag and Shakabpa are ""fallacies"".",6.txt
When was China Daily started,China Daily then says that Sonam Gyatso was granted the title Dorjichang or Vajradhara Dalai Lama in 1587 [sic!,6.txt
When were the Rinbung princes overthrown,"In 1565, the powerful Rinbung princes were overthrown by one of their own ministers, Karma Tseten who styled himself as the Tsangpa, ""the one of Tsang"", and established his base of power at Shigatse.",6.txt
Who ruled the  Jin dynasty,The Song were far more concerned with countering northern enemy states of the Khitan-ruled Liao dynasty (907–1125) and Jurchen-ruled Jin dynasty (1115–1234).,6.txt
Who believed that they were the true Han Western representatives ,"Hans Bielenstein writes that as far back as the Han dynasty (202 BCE–220 CE), the Han Chinese government ""maintained the fiction"" that the foreign officials administering the various ""Dependent States"" and oasis city-states of the Western Regions (composed of the Tarim Basin and oasis of Turpan) were true Han representatives due to the Han government's conferral of Chinese seals and seal cords to them.",6.txt
Who abolished the policy council,"It also states that while the Ming abolished the policy council set up by the Mongol Yuan to manage local affairs in Tibet and the Mongol system of Imperial Tutors to govern religious affairs, the Ming adopted a policy of bestowing titles upon religious leaders who had submitted to the Ming dynasty.",6.txt
The Ming Dynasty granted what titles to lamas of schools,"The Ming dynasty granted titles to lamas of schools such as the Karmapa Kargyu, but the latter had previously declined Mongol invitations to receive titles.",6.txt
What years did the Yongle Emperor reign ,"Throughout the following month, the Yongle Emperor and his court showered the Karmapa with presents.",6.txt
Who wrote the letter declining the Emperor's invitation,"Chen Qingying states that Tsongkhapa wrote a letter to decline the Emperor's invitation, and in this reply, Tsongkhapa wrote: A. Tom Grunfeld says that Tsongkhapa claimed ill health in his refusal to appear at the Ming court, while Rossabi adds that Tsongkhapa cited the ""length and arduousness of the journey"" to China as another reason not to make an appearance.",6.txt
Who did GÃ¼shi Khan enthrone the ruler of Tibet,"Güshi Khan then captured and summarily executed Karma Tenkyong, the ruler of Ü-Tsang, King of Tibet.",6.txt
Who was Altan Khan's nominal superior,"Rawski writes that Altan Khan's conversion to the Gelug ""can be interpreted as an attempt to expand his authority in his conflict with his nominal superior, Tümen Khan.""",6.txt
who were the Tibetan areas were ruled by,"Wang and Nyima argue that these were not diplomatic delegations at all, that Tibetan areas were ruled by the Ming since Tibetan leaders were granted positions as Ming officials, that horses were collected from Tibet as a mandatory ""corvée"" tax, and therefore Tibetans were ""undertaking domestic affairs, not foreign diplomacy"".",6.txt
When did Deshin Shekpa travels start,"During his travels beginning in 1403, Deshin Shekpa was induced by further exhortations by the Ming court to visit Nanjing by April 10, 1407.",6.txt
Who did the Ming cut off all relations with,"Zhengtong had the following message delivered to the Great Treasure Prince of Dharma, the Karmapa: Despite this glowing message by the Emperor, Chan writes that a year later in 1446, the Ming court cut off all relations with the Karmapa hierarchs.",6.txt
When was The Qing dynasty garrison established in Tibet,"By 1751, during the reign of the Qianlong Emperor (r. 1735–1796), a protectorate and permanent Qing dynasty garrison was established in Tibet.",6.txt
What year was the Sakya viceregal regime eradicated ,"In 1358, the Sakya viceregal regime installed by the Mongols in Tibet was overthrown in a rebellion by the Phagmodru myriarch Tai Situ Changchub Gyaltsen (1302–1364).",6.txt
Josef KolmaÅ¡  states that Tibet became subject to what government ,"Josef Kolmaš, a sinologist, Tibetologist, and Professor of Oriental Studies at the Academy of Sciences of the Czech Republic, writes that it was during the Qing dynasty ""that developments took place on the basis of which Tibet came to be considered an organic part of China, both practically and theoretically subject to the Chinese central government.""",6.txt
When did the  Ãœ-Tsang forces surrender,1 which responded to the Japanese surrender on 15 August.,199.txt
During what years did the Mongol leader Kublai Khan rule,"Van Praag writes in The Status of Tibet that the Tibetans and Mongols, on the other hand, upheld a dual system of rule and an interdependent relationship that legitimated the succession of Mongol khans as universal Buddhist rulers, or chakravartin.",6.txt
what year was the history of Ming produced ,Even the History of Ming states that the Tibetan lamas discontinued their trips to Ming China and its court at this point.,6.txt
What was said to be the  Yongle Emperor plans,"The recent Head Master, Tony Little, said that Eton is developing plans to allow any boy to attend the school whatever his parents' income and, in 2011, said that around 250 boys received ""significant"" financial help from the school.",288.txt
Who was the regent of the Mongol Empire,he also became a Regent of the Smithsonian Institution (1898–1922).,56.txt
who colonized India and New Zealand,"Laird asserts that the ruling Mongol khans never administered Tibet as part of China and instead ruled them as separate territories, comparing the Mongols with the British who colonized India and New Zealand, yet stating this does not make India part of New Zealand as a consequence.",6.txt
Who was Zhengde's successor ,"As the incumbent, this legislation did not apply to Hoover, only to his successors.",151.txt
Who did the Ming emperors send invitations to,"However, Kolmaš states that the Dalai Lama was very observant of what was going on in China and accepted a Manchu invitation in 1640 to send envoys to their capital at Mukden in 1642, before the Ming collapsed.",6.txt
When did the conquest of Tibet reach its peak,"Laird adds that ""the power of the Ming emperor did not reach very far at the time.""",6.txt
The Tibetan leaders had a diplomacy with what neighboring state,Some scholars note that Tibetan leaders during the Ming frequently engaged in civil war and conducted their own foreign diplomacy with neighboring states such as Nepal.,6.txt
When did the Qianlong Emperor reign ,"By 1751, during the reign of the Qianlong Emperor (r. 1735–1796), a protectorate and permanent Qing dynasty garrison was established in Tibet.",6.txt
Who was granted higher status than the Han Chinese majority,"Nevertheless, the ethno-geographic caste hierarchy favoring the Mongols and other ethnicities were accorded higher status than the Han Chinese majority.",6.txt
When did the Kangxi Emperor occupy Lhasa,"When the Dzungar Mongols attempted to spread their territory from what is now Xinjiang into Tibet, the Kangxi Emperor (r. 1661–1722) responded to Tibetan pleas for aid with his own expedition to Tibet, occupying Lhasa in 1720.",6.txt
Who did Altan Khan invite to meet him in Amdo,"After Altan Khan made peace with the Ming dynasty in 1571, he invited the third hierarch of the Gelug—Sönam Gyatso (1543–1588)—to meet him in Amdo (modern Qinghai) in 1578, where he accidentally bestowed him and his two predecessors with the title of Dalai Lama—""Ocean Teacher"".",6.txt
Who did the Mongol princes ask to grant them titles,"The programme asks consumers to ask themselves, ""Why am I only paying £4 for a hand embroidered top?",273.txt
When did the Yuan dynasty rule,"It also states that the Ming dynasty ""inherited the right to rule Tibet"" from the Yuan dynasty, and repeats the claims in the Mingshi about the Ming establishing two itinerant high commands over Tibet.",6.txt
Who was the leader of the TÃ¼med Mongols,"Kolmaš writes that, as the Mongol presence in Tibet increased, culminating in the conquest of Tibet by a Mongol leader in 1642, the Ming emperors ""viewed with apparent unconcern these developments in Tibet.""",6.txt
Who was Yongle Emperor's father,"However, the Yongle Emperor's attempts were unsuccessful.",6.txt
Who established the Tibetan law code,Yet Van Praag describes the distinct and long-lasting Tibetan law code established by the Phagmodru ruler Tai Situ Changchub Gyaltsen as one of many reforms to revive old Imperial Tibetan traditions.,6.txt
Who was the second Phagmodru ruler,"However, it was not until 1518 that the secular Phagmodru ruler captured Lhasa from the Rinbung, and thereafter the Gelug was given rights to conduct the New Years prayer.",6.txt
The title of 'King of Tibet belonged to whom,"Güshi Khan then captured and summarily executed Karma Tenkyong, the ruler of Ü-Tsang, King of Tibet.",6.txt
Who did Altan Khan make peace with,"Sonam Gyatso, after being granted the grandiose title by Altan Khan, departed for Tibet.",6.txt
When did the the prince of Rinbung occupy Lhasa,"The prince of Rinbung occupied Lhasa in 1498 and excluded the Gelug from attending New Years ceremonies and prayers, the most important event in the Gelug.",6.txt
Who did Altan Khan overthrow,"Sonam Gyatso, after being granted the grandiose title by Altan Khan, departed for Tibet.",6.txt
Who's presence increased in Tibet,"Kolmaš writes that, as the Mongol presence in Tibet increased, culminating in the conquest of Tibet by a Mongol leader in 1642, the Ming emperors ""viewed with apparent unconcern these developments in Tibet.""",6.txt
Who showed a great amount of respect to Deshin Shekpa,"During his stay in Nanjing, Deshin Shekpa was bestowed the title ""Great Treasure Prince of Dharma"" by the Yongle Emperor.",6.txt
Who governed most areas of Tibet,The State Council Information Office of the People's Republic states that the Ming dynasty's Ü-Tsang Commanding Office governed most areas of Tibet.,6.txt
What did the Ming dynasty create,"It also states that the Ming dynasty ""inherited the right to rule Tibet"" from the Yuan dynasty, and repeats the claims in the Mingshi about the Ming establishing two itinerant high commands over Tibet.",6.txt
Who wrote the book The Story of Tibet,Lee agreed and wrote a three-part Spider-Man story portraying drug use as dangerous and unglamorous.,220.txt
What title was Sonam Gyatso granted in 1587,China Daily then says that Sonam Gyatso was granted the title Dorjichang or Vajradhara Dalai Lama in 1587 [sic!,6.txt
Who was the Ming Chinese official,"He also argues that the embassies of Tibetan lamas visiting the Ming court were for the most part efforts to promote commercial transactions between the lamas' large, wealthy entourage and Ming Chinese merchants and officials.",6.txt
What practice did Altan Khan put to an end,"Sonam Gyatso, after being granted the grandiose title by Altan Khan, departed for Tibet.",6.txt
When did Karma Phuntsok Namgyal reign,"The second successor of this first Tsang king, Karma Phuntsok Namgyal, took control of the whole of Central Tibet (Ü-Tsang), reigning from 1611–1621.",6.txt
Who were the Rinpungpa leaders related to,"The Rinpungpa leaders were relatives of the Phagmodrupa, yet their authority shifted over time from simple governors to rulers in their own right over large areas of Ü-Tsang.",6.txt
What did the lamas called themselves,"They also state that since successors of lamas granted the title of ""prince"" had to travel to the Ming court to renew this title, and since lamas called themselves princes, the Ming court therefore had ""full sovereignty over Tibet.""",6.txt
Who aided the Yongle Emperor,Tsai writes that Deshin Shekpa aided the legitimacy of the Yongle Emperor's rule by providing him with portents and omens which demonstrated Heaven's favor of the Yongle Emperor on the Ming throne.,6.txt
When did the Jiajing Emperor reign ,"During the reign of the Jiajing Emperor (r. 1521–1567), the native Chinese ideology of Daoism was fully sponsored at the Ming court, while Tibetan Vajrayana and even Chinese Buddhism were ignored or suppressed.",6.txt
When was the Manchu Qing dynasty invasion,He writes that Chinese writers of the early 20th century were of the view that Tibet was not annexed by China until the Manchu Qing dynasty invasion during the 18th century.,6.txt
Who was the Grand Secretary under Jiajing,"Grand Secretary Yang Tinghe under Jiajing was determined to break the eunuch influence at court which typified the Zhengde era, an example being the costly escort of the eunuch Liu Yun as described above in his failed mission to Tibet.",6.txt
What ideology was sponsored at the Ming court,"During the reign of the Jiajing Emperor (r. 1521–1567), the native Chinese ideology of Daoism was fully sponsored at the Ming court, while Tibetan Vajrayana and even Chinese Buddhism were ignored or suppressed.",6.txt
When did the yuan dynasty start and end,"It describes the Yuan dynasty as ""A Mongol dynasty of China that ruled from 1271 to 1368, and a division of the great empire conquered by the Mongols.",6.txt
Who was the Tangs biggest rival,"Until the Tibetan Empire's collapse in the 9th century, it was the Tang's major rival in dominating Inner Asia.",6.txt
Who sat on a lower platform than the Tibetan cleric,"Rossabi and others describe a similar arrangement made by Kublai Khan and the Sakya Phagpa lama, writing that Kublai would ""sit on a lower platform than the Tibetan cleric"" when receiving religious instructions from him.",6.txt
When did the Zhengde Emperor rule ,"After this fiasco, Liu fled for his life, but only returned to Chengdu several years later to find that the Zhengde Emperor had died.",6.txt
Who placed the Sakya viceregal regime position of authority,"In 1358, the Sakya viceregal regime installed by the Mongols in Tibet was overthrown in a rebellion by the Phagmodru myriarch Tai Situ Changchub Gyaltsen (1302–1364).",6.txt
What years did the Zhengtong Emperor reign,"Zhengtong had the following message delivered to the Great Treasure Prince of Dharma, the Karmapa: Despite this glowing message by the Emperor, Chan writes that a year later in 1446, the Ming court cut off all relations with the Karmapa hierarchs.",6.txt
What did Thomas Laird dismiss the Yuan dynasty as,"The Metropolitan Museum of Art writes that the Mongol rulers of the Yuan dynasty ""adopted Chinese political and cultural models; ruling from their capitals in Dadu, they assumed the role of Chinese emperors,"" although Tibetologist Thomas Laird dismissed the Yuan dynasty as a non-Chinese polity and plays down its Chinese characteristics.",6.txt
What region did the Tumed Mongols move into,"Meanwhile, the Tumed Mongols began moving into the Kokonor region (modern Qinghai), raiding the Ming Chinese frontier and even as far as the suburbs of Beijing under Altan Khan (1507–1582).",6.txt
Who did GÃ¼shi Khan grant the governing authority to,Switzerland was the last Western republic to grant women the right to vote.,247.txt
Who refused an audience with the Ãœ-Tsang king,"The fourth Dalai Lama refused to give an audience to the Ü-Tsang king, which sparked a conflict as the latter began assaulting Gelug monasteries.",6.txt
Who lost their power over Tibet,"Dreyfus writes that after the Phagmodrupa lost its centralizing power over Tibet in 1434, several attempts by other families to establish hegemonies failed over the next two centuries until 1642 with the 5th Dalai Lama's effective hegemony over Tibet.",6.txt
When did Kublai Khan conquer the song dynasty  ,"Kublai Khan did not conquer the Song dynasty in South China until 1279, so Tibet was a component of the early Mongol Empire before it was combined into one of its descendant empires with the whole of China under the Yuan dynasty (1271–1368).",6.txt
When was the Mongol-Tibetan alliance started,Kolmaš states that the spiritual and secular Mongol-Tibetan alliance of the 13th century was renewed by this alliance constructed by Altan Khan and Sönam Gyatso.,6.txt
Who did the Yongle Emperor give patronage to,"Thinley writes that before the Karmapa returned to Tibet, the Yongle Emperor began planning to send a military force into Tibet to forcibly give the Karmapa authority over all the Tibetan Buddhist schools but Deshin Shekpa dissuaded him.",6.txt
What years did Ã–gedei Khan rule,"Apart from the rule of Aqa Mohammad Khan, the Qajar rule is characterized as a century of misrule.",400.txt
What was the most important event to the Gelug,"The prince of Rinbung occupied Lhasa in 1498 and excluded the Gelug from attending New Years ceremonies and prayers, the most important event in the Gelug.",6.txt
What were the Mongols trying to reclaim,"He adds that the Ming court's lack of concern for Tibet was one of the reasons why the Mongols pounced on the chance to reclaim their old vassal of Tibet and ""fill once more the political vacuum in that country.""",6.txt
What was the name of the  eunuch,"Grand Secretary Yang Tinghe under Jiajing was determined to break the eunuch influence at court which typified the Zhengde era, an example being the costly escort of the eunuch Liu Yun as described above in his failed mission to Tibet.",6.txt
Who stopped their trips to Ming China,Even the History of Ming states that the Tibetan lamas discontinued their trips to Ming China and its court at this point.,6.txt
When did Yongle Emperor send Yang Sanbao into Tibet,"Shih-Shan Henry Tsai writes that the Yongle Emperor sent his eunuch Yang Sanbao into Tibet in 1413 to gain the allegiance of various Tibetan princes, while the Yongle Emperor paid a small fortune in return gifts for tributes in order to maintain the loyalty of neighboring vassal states such as Nepal and Tibet.",6.txt
What important trade did the Ming Dynasty have with Tibet,"Some scholars underscore the commercial aspect of the Ming-Tibetan relationship, noting the Ming dynasty's shortage of horses for warfare and thus the importance of the horse trade with Tibet.",6.txt
When did the Ming hold the divide and rule policy,"It also states that the Ming dynasty ""inherited the right to rule Tibet"" from the Yuan dynasty, and repeats the claims in the Mingshi about the Ming establishing two itinerant high commands over Tibet.",6.txt
When did Ayurbarwada Buyantu Khan reign,"Kublai also abolished the imperial examinations of China's civil service legacy, which was not reinstated until Ayurbarwada Buyantu Khan's reign (1311–1320).",6.txt
What did the other families fail to establish,Applicants who fail polygraphs may not gain employment with the FBI.,151.txt
What was the western regions composed of,The city is located atop the Brazilian highlands in the country's center-western region.,428.txt
What did the Tibetans use against Ming forays,At times the Tibetans also used armed resistance against Ming forays.,6.txt
Who divided Central Tibet into districts ,"For example, instead of the 13 governorships established by the Mongol Sakya viceroy, Changchub Gyaltsen divided Central Tibet into districts (dzong) with district heads (dzong dpon) who had to conform to old rituals and wear clothing styles of old Imperial Tibet.",6.txt
What shops were catered to the Tibetan market,Silk workshops during the Ming also catered specifically to the Tibetan market with silk clothes and furnishings featuring Tibetan Buddhist iconography.,6.txt
Who did Ãœ-Tsang king have an alliance with,"The second successor of this first Tsang king, Karma Phuntsok Namgyal, took control of the whole of Central Tibet (Ü-Tsang), reigning from 1611–1621.",6.txt
Who invaded Tibet ,They maintained close cultural and commercial ties with countries of Southeast Asia and Tibet.,304.txt
Who had a message delivered to them by Zhengtong,"Zhengtong had the following message delivered to the Great Treasure Prince of Dharma, the Karmapa: Despite this glowing message by the Emperor, Chan writes that a year later in 1446, the Ming court cut off all relations with the Karmapa hierarchs.",6.txt
Who did the Ming appoint titles to,"Some Mainland Chinese scholars, such as Wang Jiawei and Nyima Gyaincain, assert that the Ming dynasty had unquestioned sovereignty over Tibet, pointing to the Ming court's issuing of various titles to Tibetan leaders, Tibetans' full acceptance of these titles, and a renewal process for successors of these titles that involved traveling to the Ming capital.",6.txt
Who did GÃ¼shi Khan organize a welcome ceremony for,The first historical overview of Japanese comics was Seiki Hosokibara's Nihon Manga-Shi[i] in 1924.,58.txt
Who's company did the Zhengde Emperor enjoy,"Young people often enjoy their work, especially paid work, or when work involves the company of peers.",273.txt
What did Yongle want to trade with Tibet,"Tsai writes that shortly after the visit by Deshin Shekpa, the Yongle Emperor ordered the construction of a road and of trading posts in the upper reaches of the Yangzi and Mekong Rivers in order to facilitate trade with Tibet in tea, horses, and salt.",6.txt
Who granted Sonam Gyatso the title of grandiose,"Sonam Gyatso, after being granted the grandiose title by Altan Khan, departed for Tibet.",6.txt
Who caused the Yuan dynasty to fall,"Wylie notes that this—like the Karma Kargyu—cannot be seen as a reappointment of Mongol Yuan offices, since the Gelug school was created after the fall of the Yuan dynasty.",6.txt
Who was the 8th Karmapa Lama,"The Zhengde Emperor (r. 1505–1521), who enjoyed the company of lamas at court despite protests from the censorate, had heard tales of a ""living Buddha"" which he desired to host at the Ming capital; this was none other than the Rinpung-supported Mikyö Dorje, 8th Karmapa Lama then occupying Lhasa.",6.txt
What was the name of the Tibetologist,All German place names were replaced by new Russian names.,342.txt
Who aided the legitimacy of the Yongle Emperor's rule,Tsai writes that Deshin Shekpa aided the legitimacy of the Yongle Emperor's rule by providing him with portents and omens which demonstrated Heaven's favor of the Yongle Emperor on the Ming throne.,6.txt
Who did the Yongle Emperor send to Tibet,"Thinley writes that before the Karmapa returned to Tibet, the Yongle Emperor began planning to send a military force into Tibet to forcibly give the Karmapa authority over all the Tibetan Buddhist schools but Deshin Shekpa dissuaded him.",6.txt
Who was Genghis Khan's successor ,"However, when they ceased to pay tribute after Genghis Khan's death, his successor Ögedei Khan (r. 1229–1241) launched an invasion into Tibet.",6.txt
What edicts did the Ming issue,"Wang and Nyima argue that the Ming emperor sent edicts to Tibet twice in the second year of the Ming dynasty, and demonstrated that he viewed Tibet as a significant region to pacify by urging various Tibetan tribes to submit to the authority of the Ming court.",6.txt
When did Altan Khan make peace with the Ming dynasty,"However, after Altan Khan (1507–1582)—leader of the Tümed Mongols who overthrew the Oirat Mongol confederation's hegemony over the steppes—made peace with the Ming dynasty in 1571, he persuaded the Ming to reopen their border markets in 1573.",6.txt
What did Khubilai claim for a while,North Korea nevertheless claims that it won the Korean War.,199.txt
Who was the superior of prince Kublai,"Kublai instituted a unique relationship with the Phagpa lama, which recognized Kublai as a superior sovereign in political affairs and the Phagpa lama as the senior instructor to Kublai in religious affairs.",6.txt
What year did the Jianwen Emperor reign start and end,"Emperor Harsha of Kannauj succeeded in reuniting northern India during his reign in the 7th century, after the collapse of the Gupta dynasty.",304.txt
Who did the Yongle Emperor have a conflict with,"Marsha Weidner states that Deshin Shekpa's miracles ""testified to the power of both the emperor and his guru and served as a legitimizing tool for the emperor's problematic succession to the throne,"" referring to the Yongle Emperor's conflict with the previous Jianwen Emperor.",6.txt
Who was the Director of the History Studies Institute,"Because of this, the Institute for Advanced Study and Princeton University jointly offered him a package whereby he could teach at the university and also be at the institute.",360.txt
Who did the Ming dynasty showed favors to,"Of the third Dalai Lama, China Daily states that the ""Ming dynasty showed him special favor by allowing him to pay tribute.""",6.txt
Who was the edict addressed to ,"The Information Office of the State Council of the PRC preserves an edict of the Zhengtong Emperor (r. 1435–1449) addressed to the Karmapa in 1445, written after the latter's agent had brought holy relics to the Ming court.",6.txt
Who was the Phagmodru ruler,"However, it was not until 1518 that the secular Phagmodru ruler captured Lhasa from the Rinbung, and thereafter the Gelug was given rights to conduct the New Years prayer.",6.txt
What were the major issues that needed to be addressed,The Government of India Act 1935 was a major success in this regard.,304.txt
What adverse effect was thalidomide associated with,Several thousand newborns in Europe and elsewhere suffered the teratogenic effects of thalidomide.,179.txt
What was a complication of the SV40 virus,"In 1960 Maurice Hilleman of Merck Sharp & Dohme identified the SV40 virus, which was later shown to cause tumors in many mammalian species.",179.txt
Who argued against regulators,"Ben Goldacre has argued that regulators – such as the Medicines and Healthcare products Regulatory Agency (MHRA) in the UK, or the Food and Drug Administration (FDA) in the United States – advance the interests of the drug companies rather than the interests of the public due to revolving door exchange of employees between the regulator and the companies and friendships develop between regulator and company employees.",179.txt
Who discovered that pancreatic extract reversed symptoms of pancreas removal,"In 1921, Canadian professor Frederick Banting and his student Charles Best repeated this study, and found that injections of pancreatic extract reversed the symptoms produced by pancreas removal.",179.txt
What is the most used antihypertensive drug today,"In the mid-1950s Karl H. Beyer, James M. Sprague, John E. Baer, and Frederick C. Novello of Merck and Co. discovered and developed chlorothiazide, which remains the most widely used antihypertensive drug today.",179.txt
What caused a need for more regulation,"The hearings covered a wide range of policy issues, including advertising abuses, questionable efficacy of drugs, and the need for greater regulation of the industry.",179.txt
What do ACE inhibitors do,"ACE inhibitors reduce the risk of new onset kidney disease [RR 0.71] and death [RR 0.84] in diabetic patients, irrespective of whether they have hypertension.",179.txt
When did the Rubella vaccine come out,"Other notable new vaccines of the period include those for measles (1962, John Franklin Enders of Children's Medical Center Boston, later refined by Maurice Hilleman at Merck), Rubella (1969, Hilleman, Merck) and mumps (1967, Hilleman, Merck) The United States incidences of rubella, congenital rubella syndrome, measles, and mumps all fell by >95% in the immediate aftermath of widespread vaccination.",179.txt
Who was the compound named after,"The English name Switzerland is a compound containing Switzer, an obsolete term for the Swiss, which was in use during the 16th to 19th centuries.",247.txt
What drugs were related to a kickback scheme,"Those and the drugs Imitrex, Lotronex, Flovent, and Valtrex were involved in the kickback scheme.",179.txt
In what year was the FTC's report issued,"Primark continued to investigate the allegations for three years, concluding that BBC report was a fake.",273.txt
What organism produces mevastatin,"Mevastatin was never marketed, because of its adverse effects of tumors, muscle deterioration, and sometimes death in laboratory dogs.",179.txt
What UK organization evaluates drugs ,"More recently, multi-nationals are increasingly relying on contract research organizations to manage drug development.",179.txt
What law prohibited birth control,"[citation needed] Prior to the second world war, birth control was prohibited in many countries, and in the United States even the discussion of contraceptive methods sometimes led to prosecution under Comstock laws.",179.txt
What drugs were used for off-label uses,"The drugs involved were Paxil, Wellbutrin, Advair, Lamictal, and Zofran for off-label, non-covered uses.",179.txt
What was the name of the first synthetic bacterial drug,The drug was given the commercial name Salvarsan.,179.txt
SV40 was present in what vaccine,It was later determined that SV40 was present as a contaminant in polio vaccine lots that had been administered to 90% of the children in the United States.,179.txt
What is Diethylene Glycol commonly used for now,"The product was formulated in diethylene glycol, a highly toxic solvent that is now widely used as antifreeze.",179.txt
What compound made the diphtheria vaccine safer to use,In 1923 parallel efforts by Gaston Ramon at the Pasteur Institute and Alexander Glenny at the Wellcome Research Laboratories (later part of GlaxoSmithKline) led to the discovery that a safer vaccine could be produced by treating diphtheria toxin with formaldehyde.,179.txt
Discussing contraception sometimes led to prosecution under what laws,"[citation needed] Prior to the second world war, birth control was prohibited in many countries, and in the United States even the discussion of contraceptive methods sometimes led to prosecution under Comstock laws.",179.txt
In what year was the diphtheria vaccine made,"The first diphtheria vaccines were produced in 1914 from a mixture of diphtheria toxin and antitoxin (produced from the serum of an inoculated animal), but the safety of the inoculation was marginal and it was not widely used.",179.txt
Who created the polio vaccine,It was later determined that SV40 was present as a contaminant in polio vaccine lots that had been administered to 90% of the children in the United States.,179.txt
What drug killed 100 people in 1937,"In 1937 over 100 people died after ingesting ""Elixir Sulfanilamide"" manufactured by S.E.",179.txt
What act allowed premarket approval for drugs,The Biologics Control Act of 1902 required that federal government grant premarket approval for every biological drug and for the process and facility producing such drugs.,179.txt
What is the Physician Financial Transparency Report part of,"In the US, starting in 2013, under the Physician Financial Transparency Reports (part of the Sunshine Act), the Centers for Medicare & Medicaid Services has to collect information from applicable manufacturers and group purchasing organizations in order to report information about their financial relationships with physicians and hospitals.",179.txt
Who came up with the name Morphine,"The name was extended to the area dominated by the canton, and after the Swabian War of 1499 gradually came to be used for the entire Confederation.",247.txt
Drug marketers have hired who as paid consultants,"AstraZeneca, Johnson & Johnson and Eli Lilly have paid billions of dollars in federal settlements over allegations that they paid doctors to promote drugs for unapproved uses.",179.txt
What was Pfizer accused of illegally marketing,"In the Bextra case, the government also charged Pfizer with illegally marketing another antipsychotic, Geodon; Pfizer settled that part of the claim for $301 million, without admitting any wrongdoing.",179.txt
What is epinephrine used to treat,By 1929 epinephrine had been formulated into an inhaler for use in the treatment of nasal congestion.,179.txt
In what year was phenobarbital discovered,Tools crafted by proto-humans that have been dated back two million years have been discovered in the northwestern part of the subcontinent.,304.txt
Minkowski and von Mering did surgical tests on what animal,"In 1869, Oskar Minkowski and Joseph von Mering found that diabetes could be induced in dogs by surgical removal of the pancreas.",179.txt
Who developed the first encephalitis vaccine ,"In 1944, Maurice Hilleman of Squibb Pharmaceuticals developed the first vaccine against Japanese encephelitis.",179.txt
What causes Streptococci,"Compared to arsphenamine, the sulfonamides had a broader spectrum of activity and were far less toxic, rendering them useful for infections caused by pathogens such as streptococci.",179.txt
What is a drug discovery,"For his ""pioneering research into a new class of molecules"" for ""lowering cholesterol,""[sentence fragment] Drug discovery is the process by which potential drugs are discovered or designed.",179.txt
What was the name of the first sulfonamine antibiotic,All German place names were replaced by new Russian names.,342.txt
What publications can drug ads be commonly found,"In 633 AD, Rashidun Arabs invaded Iran and conquered it by 651 AD, largely converting Iranian people from their indigenous faiths of Manichaeism and Zoroastrianism to Sunni Islam.",400.txt
Who led the congressional hearings,"In the U.S., a push for revisions of the FD&C Act emerged from Congressional hearings led by Senator Estes Kefauver of Tennessee in 1959.",179.txt
What are smaller organizations responsible for,"Smaller organizations, on the other hand, often focus on a specific aspect such as discovering drug candidates or developing formulations.",179.txt
What were Thiazide Antihypertensive drugs used with,"In the mid-1950s Karl H. Beyer, James M. Sprague, John E. Baer, and Frederick C. Novello of Merck and Co. discovered and developed chlorothiazide, which remains the most widely used antihypertensive drug today.",179.txt
What was the name of the first oral contraceptive,"Based on fundamental research performed by Gregory Pincus and synthetic methods for progesterone developed by Carl Djerassi at Syntex and by Frank Colton at G.D. Searle & Co., the first oral contraceptive, Enovid, was developed by E.D.",179.txt
What is subject to the Orphan Drug Act,"For example, diseases involving fewer than 200,000 patients in the United States, or larger populations in certain circumstances are subject to the Orphan Drug Act.",179.txt
Who is responsible for approving drugs in the United Kingdom,Burma's education system is modelled after that of the United Kingdom.,226.txt
What was the first effective treatment for Syphilis,"Arsphenamine proved to be the first effective treatment for syphilis, a disease which prior to that time was incurable and led inexorably to severe skin ulceration, neurological damage, and death.",179.txt
Who adopted the Doha Declaration,"In 2001, the WTO adopted the Doha Declaration, which indicates that the TRIPS agreement should be read with the goals of public health in mind, and allows some methods for circumventing pharmaceutical monopolies: via compulsory licensing or parallel imports, even before patent expiration.",179.txt
What were eight diseases examined for,"The study further examined mortality rates for eight common diseases for which antibiotics offered effective therapy (syphilis, tuberculosis, dysentery, scarlet fever, whooping cough, meningococcal infections, and pneumonia), and found a 56% decline over the same period.",179.txt
In what year was thalidomide banned in Germany,Several thousand newborns in Europe and elsewhere suffered the teratogenic effects of thalidomide.,179.txt
In what year was the mumps vaccine made,"Once the site attachment is made they show high site-fidelity, visiting the same wintering sites year after year.",109.txt
